Lon,Lat,Vs30,Z2.5,Z1.0
177.112655,-38.86923684,1000,0.44331618,8.266183244
177.122655,-38.86923684,1000,0.44331618,8.266183244
177.132655,-38.86923684,976.394,0.455598689,9.055630074
177.142655,-38.86923684,972.238,0.457827354,9.204317234
177.152655,-38.86923684,1000,0.44331618,8.266183244
177.162655,-38.86923684,1000,0.44331618,8.266183244
177.172655,-38.86923684,1000,0.44331618,8.266183244
177.182655,-38.86923684,960.823,0.464055093,9.62884606
177.192655,-38.86923684,792.68,0.578289869,20.0574971
177.202655,-38.86923684,678.148,0.691318806,36.28951848
177.212655,-38.86923684,774.241,0.594072226,21.93852953
177.222655,-38.86923684,948.458,0.470982609,10.11695131
177.232655,-38.86923684,986.709,0.450154156,8.699470101
177.242655,-38.86923684,921.098,0.487021016,11.31293237
177.252655,-38.86923684,767.007,0.600486366,22.7367419
177.262655,-38.86923684,941.637,0.474887612,10.39958078
177.272655,-38.86923684,995.799,0.44545637,8.400133442
177.282655,-38.86923684,1000,0.44331618,8.266183244
177.292655,-38.86923684,1000,0.44331618,8.266183244
177.302655,-38.86923684,1000,0.44331618,8.266183244
177.312655,-38.86923684,1000,0.44331618,8.266183244
177.322655,-38.86923684,1000,0.44331618,8.266183244
177.332655,-38.86923684,1000,0.44331618,8.266183244
177.342655,-38.86923684,1000,0.44331618,8.266183244
177.352655,-38.86923684,1000,0.44331618,8.266183244
177.362655,-38.86923684,1000,0.44331618,8.266183244
177.372655,-38.86923684,1000,0.44331618,8.266183244
177.382655,-38.86923684,1000,0.44331618,8.266183244
177.392655,-38.86923684,1000,0.44331618,8.266183244
177.402655,-38.86923684,1000,0.44331618,8.266183244
177.412655,-38.86923684,1000,0.44331618,8.266183244
177.422655,-38.86923684,1000,0.44331618,8.266183244
177.432655,-38.86923684,1000,0.44331618,8.266183244
177.442655,-38.86923684,1000,0.44331618,8.266183244
177.452655,-38.86923684,1000,0.44331618,8.266183244
177.462655,-38.86923684,998.924,0.443862507,8.300233697
177.472655,-38.86923684,989.111,0.448903784,8.619081365
177.482655,-38.86923684,840.836,0.54055994,16.01934577
177.492655,-38.86923684,825.042,0.552414376,17.220509
177.502655,-38.86923684,925.042,0.484646278,11.12993009
177.512655,-38.86923684,993.801,0.446481054,8.464800669
177.522655,-38.86923684,1000,0.44331618,8.266183244
177.532655,-38.86923684,1000,0.44331618,8.266183244
177.542655,-38.86923684,1000,0.44331618,8.266183244
177.552655,-38.86923684,1000,0.44331618,8.266183244
177.562655,-38.86923684,1000,0.44331618,8.266183244
177.572655,-38.86923684,1000,0.44331618,8.266183244
177.582655,-38.86923684,1000,0.44331618,8.266183244
177.592655,-38.86923684,1000,0.44331618,8.266183244
177.602655,-38.86923684,1000,0.44331618,8.266183244
177.612655,-38.86923684,998.292,0.444183987,8.320316062
177.622655,-38.86923684,983.957,0.451594768,8.792738141
177.632655,-38.86923684,910.285,0.493644897,11.8344784
177.642655,-38.86923684,967.115,0.460602842,9.3918624
177.652655,-38.86923684,996.429,0.445134185,8.379872142
176.502655,-38.87923684,984.931,0.451083913,8.759584807
176.512655,-38.87923684,1000,0.44331618,8.266183244
176.522655,-38.87923684,886.611,0.508752901,13.08647294
176.532655,-38.87923684,869.71,0.520078854,14.08362532
176.542655,-38.87923684,1000,0.44331618,8.266183244
176.552655,-38.87923684,1000,0.44331618,8.266183244
176.562655,-38.87923684,1000,0.44331618,8.266183244
176.572655,-38.87923684,1000,0.44331618,8.266183244
176.582655,-38.87923684,996.736,0.444977342,8.370021111
176.592655,-38.87923684,946.46,0.47212021,10.19872521
176.602655,-38.87923684,947.443,0.471559877,10.1583894
176.612655,-38.87923684,1000,0.44331618,8.266183244
176.622655,-38.87923684,1000,0.44331618,8.266183244
176.632655,-38.87923684,1000,0.44331618,8.266183244
176.642655,-38.87923684,1000,0.44331618,8.266183244
176.652655,-38.87923684,1000,0.44331618,8.266183244
176.662655,-38.87923684,1000,0.44331618,8.266183244
176.672655,-38.87923684,1000,0.44331618,8.266183244
176.682655,-38.87923684,1000,0.44331618,8.266183244
176.692655,-38.87923684,1000,0.44331618,8.266183244
176.702655,-38.87923684,1000,0.44331618,8.266183244
176.712655,-38.87923684,1000,0.44331618,8.266183244
176.722655,-38.87923684,1000,0.44331618,8.266183244
176.732655,-38.87923684,1000,0.44331618,8.266183244
176.742655,-38.87923684,1000,0.44331618,8.266183244
176.752655,-38.87923684,1000,0.44331618,8.266183244
176.762655,-38.87923684,1000,0.44331618,8.266183244
176.772655,-38.87923684,1000,0.44331618,8.266183244
176.782655,-38.87923684,1000,0.44331618,8.266183244
176.792655,-38.87923684,1000,0.44331618,8.266183244
176.802655,-38.87923684,1000,0.44331618,8.266183244
176.812655,-38.87923684,1000,0.44331618,8.266183244
176.822655,-38.87923684,1000,0.44331618,8.266183244
176.832655,-38.87923684,1000,0.44331618,8.266183244
176.842655,-38.87923684,1000,0.44331618,8.266183244
176.852655,-38.87923684,1000,0.44331618,8.266183244
176.862655,-38.87923684,1000,0.44331618,8.266183244
176.872655,-38.87923684,1000,0.44331618,8.266183244
176.882655,-38.87923684,1000,0.44331618,8.266183244
176.892655,-38.87923684,1000,0.44331618,8.266183244
176.902655,-38.87923684,1000,0.44331618,8.266183244
176.912655,-38.87923684,1000,0.44331618,8.266183244
176.922655,-38.87923684,1000,0.44331618,8.266183244
176.932655,-38.87923684,1000,0.44331618,8.266183244
176.942655,-38.87923684,1000,0.44331618,8.266183244
176.952655,-38.87923684,851.881,0.532549626,15.24155096
176.962655,-38.87923684,849.583,0.534197845,15.39939206
176.972655,-38.87923684,942.396,0.47445009,10.36764345
176.982655,-38.87923684,998.91,0.443869624,8.300677897
176.992655,-38.87923684,1000,0.44331618,8.266183244
177.002655,-38.87923684,1000,0.44331618,8.266183244
177.012655,-38.87923684,1000,0.44331618,8.266183244
177.022655,-38.87923684,1000,0.44331618,8.266183244
177.032655,-38.87923684,1000,0.44331618,8.266183244
177.042655,-38.87923684,859.844,0.526911267,14.71012004
177.052655,-38.87923684,667.257,0.704242502,38.58090938
177.062655,-38.87923684,706.952,0.659191358,30.99716012
177.072655,-38.87923684,965.787,0.461327466,9.441262947
177.082655,-38.87923684,1000,0.44331618,8.266183244
177.092655,-38.87923684,1000,0.44331618,8.266183244
177.102655,-38.87923684,1000,0.44331618,8.266183244
177.112655,-38.87923684,1000,0.44331618,8.266183244
177.122655,-38.87923684,1000,0.44331618,8.266183244
177.132655,-38.87923684,1000,0.44331618,8.266183244
177.142655,-38.87923684,1000,0.44331618,8.266183244
177.152655,-38.87923684,1000,0.44331618,8.266183244
177.162655,-38.87923684,1000,0.44331618,8.266183244
177.172655,-38.87923684,1000,0.44331618,8.266183244
177.182655,-38.87923684,1000,0.44331618,8.266183244
177.192655,-38.87923684,1000,0.44331618,8.266183244
177.202655,-38.87923684,1000,0.44331618,8.266183244
177.212655,-38.87923684,1000,0.44331618,8.266183244
177.222655,-38.87923684,1000,0.44331618,8.266183244
177.232655,-38.87923684,998.273,0.444193659,8.320920753
177.242655,-38.87923684,988.696,0.449119348,8.6329032
177.252655,-38.87923684,985.529,0.450770804,8.73930796
177.262655,-38.87923684,996.63,0.445031484,8.373420793
177.272655,-38.87923684,1000,0.44331618,8.266183244
177.282655,-38.87923684,1000,0.44331618,8.266183244
177.292655,-38.87923684,1000,0.44331618,8.266183244
177.302655,-38.87923684,1000,0.44331618,8.266183244
177.312655,-38.87923684,1000,0.44331618,8.266183244
177.322655,-38.87923684,1000,0.44331618,8.266183244
177.332655,-38.87923684,1000,0.44331618,8.266183244
177.342655,-38.87923684,1000,0.44331618,8.266183244
177.352655,-38.87923684,1000,0.44331618,8.266183244
177.362655,-38.87923684,1000,0.44331618,8.266183244
177.372655,-38.87923684,1000,0.44331618,8.266183244
177.382655,-38.87923684,1000,0.44331618,8.266183244
177.392655,-38.87923684,1000,0.44331618,8.266183244
177.402655,-38.87923684,1000,0.44331618,8.266183244
177.412655,-38.87923684,1000,0.44331618,8.266183244
177.422655,-38.87923684,1000,0.44331618,8.266183244
177.432655,-38.87923684,1000,0.44331618,8.266183244
177.442655,-38.87923684,993.267,0.446755667,8.482190321
177.452655,-38.87923684,984.483,0.451318751,8.774814367
177.462655,-38.87923684,970.424,0.458806533,9.270180389
177.472655,-38.87923684,688.268,0.679702571,34.31026058
177.482655,-38.87923684,412.139,1.222091081,200.7775433
177.492655,-38.87923684,405.993,1.243278335,208.402816
177.502655,-38.87923684,708.471,0.657574745,30.74573427
177.512655,-38.87923684,959.449,0.464815428,9.681596277
177.522655,-38.87923684,1000,0.44331618,8.266183244
177.532655,-38.87923684,1000,0.44331618,8.266183244
177.542655,-38.87923684,1000,0.44331618,8.266183244
177.552655,-38.87923684,1000,0.44331618,8.266183244
177.562655,-38.87923684,1000,0.44331618,8.266183244
177.572655,-38.87923684,1000,0.44331618,8.266183244
177.582655,-38.87923684,1000,0.44331618,8.266183244
177.592655,-38.87923684,1000,0.44331618,8.266183244
177.602655,-38.87923684,984.199,0.451467739,8.784486114
177.612655,-38.87923684,915.213,0.490605269,11.59310762
177.622655,-38.87923684,848.664,0.534859667,15.46309053
177.632655,-38.87923684,783.976,0.585640653,20.91906752
177.642655,-38.87923684,941.452,0.474994369,10.40738403
177.652655,-38.87923684,1000,0.44331618,8.266183244
176.472655,-38.88923684,999.952,0.443340525,8.267698465
176.482655,-38.88923684,999.941,0.443346104,8.268045753
176.492655,-38.88923684,1000,0.44331618,8.266183244
176.502655,-38.88923684,1000,0.44331618,8.266183244
176.512655,-38.88923684,1000,0.44331618,8.266183244
176.522655,-38.88923684,963.543,0.462556771,9.525484838
176.532655,-38.88923684,952.044,0.468953683,9.972245945
176.542655,-38.88923684,1000,0.44331618,8.266183244
176.552655,-38.88923684,1000,0.44331618,8.266183244
176.562655,-38.88923684,1000,0.44331618,8.266183244
176.572655,-38.88923684,1000,0.44331618,8.266183244
176.582655,-38.88923684,986.256,0.450390699,8.714736653
176.592655,-38.88923684,814.223,0.560819585,18.10920769
176.602655,-38.88923684,814.586,0.560533691,18.07846711
176.612655,-38.88923684,1000,0.44331618,8.266183244
176.622655,-38.88923684,1000,0.44331618,8.266183244
176.632655,-38.88923684,1000,0.44331618,8.266183244
176.642655,-38.88923684,1000,0.44331618,8.266183244
176.652655,-38.88923684,1000,0.44331618,8.266183244
176.662655,-38.88923684,1000,0.44331618,8.266183244
176.672655,-38.88923684,1000,0.44331618,8.266183244
176.682655,-38.88923684,1000,0.44331618,8.266183244
176.692655,-38.88923684,1000,0.44331618,8.266183244
176.702655,-38.88923684,1000,0.44331618,8.266183244
176.712655,-38.88923684,1000,0.44331618,8.266183244
176.722655,-38.88923684,1000,0.44331618,8.266183244
176.732655,-38.88923684,1000,0.44331618,8.266183244
176.742655,-38.88923684,1000,0.44331618,8.266183244
176.752655,-38.88923684,1000,0.44331618,8.266183244
176.762655,-38.88923684,1000,0.44331618,8.266183244
176.772655,-38.88923684,1000,0.44331618,8.266183244
176.782655,-38.88923684,1000,0.44331618,8.266183244
176.792655,-38.88923684,1000,0.44331618,8.266183244
176.802655,-38.88923684,994.553,0.446094869,8.440388027
176.812655,-38.88923684,988.471,0.449236302,8.640408651
176.822655,-38.88923684,992.159,0.447326475,8.518416162
176.832655,-38.88923684,1000,0.44331618,8.266183244
176.842655,-38.88923684,1000,0.44331618,8.266183244
176.852655,-38.88923684,1000,0.44331618,8.266183244
176.862655,-38.88923684,1000,0.44331618,8.266183244
176.872655,-38.88923684,1000,0.44331618,8.266183244
176.882655,-38.88923684,1000,0.44331618,8.266183244
176.892655,-38.88923684,1000,0.44331618,8.266183244
176.902655,-38.88923684,1000,0.44331618,8.266183244
176.912655,-38.88923684,1000,0.44331618,8.266183244
176.922655,-38.88923684,1000,0.44331618,8.266183244
176.932655,-38.88923684,1000,0.44331618,8.266183244
176.942655,-38.88923684,1000,0.44331618,8.266183244
176.952655,-38.88923684,985.652,0.450706452,8.735144645
176.962655,-38.88923684,992.129,0.447341949,8.519399716
176.972655,-38.88923684,998.546,0.444054733,8.312237629
176.982655,-38.88923684,1000,0.44331618,8.266183244
176.992655,-38.88923684,1000,0.44331618,8.266183244
177.002655,-38.88923684,1000,0.44331618,8.266183244
177.012655,-38.88923684,1000,0.44331618,8.266183244
177.022655,-38.88923684,1000,0.44331618,8.266183244
177.032655,-38.88923684,1000,0.44331618,8.266183244
177.042655,-38.88923684,1000,0.44331618,8.266183244
177.052655,-38.88923684,1000,0.44331618,8.266183244
177.062655,-38.88923684,1000,0.44331618,8.266183244
177.072655,-38.88923684,1000,0.44331618,8.266183244
177.082655,-38.88923684,1000,0.44331618,8.266183244
177.092655,-38.88923684,1000,0.44331618,8.266183244
177.102655,-38.88923684,1000,0.44331618,8.266183244
177.112655,-38.88923684,1000,0.44331618,8.266183244
177.122655,-38.88923684,1000,0.44331618,8.266183244
177.132655,-38.88923684,1000,0.44331618,8.266183244
177.142655,-38.88923684,1000,0.44331618,8.266183244
177.152655,-38.88923684,1000,0.44331618,8.266183244
177.162655,-38.88923684,1000,0.44331618,8.266183244
177.172655,-38.88923684,1000,0.44331618,8.266183244
177.182655,-38.88923684,1000,0.44331618,8.266183244
177.192655,-38.88923684,1000,0.44331618,8.266183244
177.202655,-38.88923684,1000,0.44331618,8.266183244
177.212655,-38.88923684,1000,0.44331618,8.266183244
177.222655,-38.88923684,1000,0.44331618,8.266183244
177.232655,-38.88923684,1000,0.44331618,8.266183244
177.242655,-38.88923684,1000,0.44331618,8.266183244
177.252655,-38.88923684,1000,0.44331618,8.266183244
177.262655,-38.88923684,1000,0.44331618,8.266183244
177.272655,-38.88923684,1000,0.44331618,8.266183244
177.282655,-38.88923684,1000,0.44331618,8.266183244
177.292655,-38.88923684,1000,0.44331618,8.266183244
177.302655,-38.88923684,1000,0.44331618,8.266183244
177.312655,-38.88923684,1000,0.44331618,8.266183244
177.322655,-38.88923684,1000,0.44331618,8.266183244
177.332655,-38.88923684,1000,0.44331618,8.266183244
177.342655,-38.88923684,1000,0.44331618,8.266183244
177.352655,-38.88923684,1000,0.44331618,8.266183244
177.362655,-38.88923684,1000,0.44331618,8.266183244
177.372655,-38.88923684,1000,0.44331618,8.266183244
177.382655,-38.88923684,1000,0.44331618,8.266183244
177.392655,-38.88923684,1000,0.44331618,8.266183244
177.402655,-38.88923684,1000,0.44331618,8.266183244
177.412655,-38.88923684,1000,0.44331618,8.266183244
177.422655,-38.88923684,934.262,0.479178592,10.71645825
177.432655,-38.88923684,882.644,0.511369576,13.31232277
177.442655,-38.88923684,791.429,0.579335711,20.17854722
177.452655,-38.88923684,567.596,0.847408065,70.62767945
177.462655,-38.88923684,569.948,0.843408696,69.56162275
177.472655,-38.88923684,327.283,1.590893687,296.5646531
177.482655,-38.88923684,266.329,2.013885921,328.286175
177.492655,-38.88923684,296.711,1.779770032,316.7874821
177.502655,-38.88923684,333.007,1.55964923,291.6908814
177.512655,-38.88923684,509.713,0.958369469,103.9912685
177.522655,-38.88923684,854.365,0.530778688,15.073218
177.532655,-38.88923684,999.966,0.443333424,8.26725649
177.542655,-38.88923684,999.986,0.44332328,8.266625147
177.552655,-38.88923684,1000,0.44331618,8.266183244
177.562655,-38.88923684,1000,0.44331618,8.266183244
177.572655,-38.88923684,1000,0.44331618,8.266183244
177.582655,-38.88923684,1000,0.44331618,8.266183244
177.592655,-38.88923684,986.306,0.450364579,8.713049946
177.602655,-38.88923684,890.266,0.506364144,12.88264244
177.612655,-38.88923684,637.8,0.741574004,45.74237805
177.622655,-38.88923684,749.346,0.616704226,24.84422608
177.632655,-38.88923684,953.373,0.468205902,9.919280229
177.642655,-38.88923684,1000,0.44331618,8.266183244
177.652655,-38.88923684,1000,0.44331618,8.266183244
176.252655,-38.89923684,895.47,0.502999081,12.59927872
176.262655,-38.89923684,986.335,0.450349431,8.712071844
176.272655,-38.89923684,1000,0.44331618,8.266183244
176.282655,-38.89923684,1000,0.44331618,8.266183244
176.292655,-38.89923684,1000,0.44331618,8.266183244
176.462655,-38.89923684,986.802,0.450105623,8.696340081
176.472655,-38.89923684,1000,0.44331618,8.266183244
176.482655,-38.89923684,1000,0.44331618,8.266183244
176.492655,-38.89923684,1000,0.44331618,8.266183244
176.502655,-38.89923684,1000,0.44331618,8.266183244
176.512655,-38.89923684,1000,0.44331618,8.266183244
176.522655,-38.89923684,1000,0.44331618,8.266183244
176.532655,-38.89923684,1000,0.44331618,8.266183244
176.542655,-38.89923684,1000,0.44331618,8.266183244
176.552655,-38.89923684,1000,0.44331618,8.266183244
176.562655,-38.89923684,1000,0.44331618,8.266183244
176.572655,-38.89923684,1000,0.44331618,8.266183244
176.582655,-38.89923684,969.843,0.459120981,9.29140104
176.592655,-38.89923684,873.311,0.51762629,13.86335365
176.602655,-38.89923684,877.946,0.514501226,13.58617926
176.612655,-38.89923684,1000,0.44331618,8.266183244
176.622655,-38.89923684,1000,0.44331618,8.266183244
176.632655,-38.89923684,1000,0.44331618,8.266183244
176.642655,-38.89923684,1000,0.44331618,8.266183244
176.652655,-38.89923684,1000,0.44331618,8.266183244
176.662655,-38.89923684,1000,0.44331618,8.266183244
176.672655,-38.89923684,1000,0.44331618,8.266183244
176.682655,-38.89923684,1000,0.44331618,8.266183244
176.692655,-38.89923684,1000,0.44331618,8.266183244
176.702655,-38.89923684,1000,0.44331618,8.266183244
176.712655,-38.89923684,1000,0.44331618,8.266183244
176.722655,-38.89923684,1000,0.44331618,8.266183244
176.732655,-38.89923684,1000,0.44331618,8.266183244
176.742655,-38.89923684,1000,0.44331618,8.266183244
176.752655,-38.89923684,1000,0.44331618,8.266183244
176.762655,-38.89923684,1000,0.44331618,8.266183244
176.772655,-38.89923684,1000,0.44331618,8.266183244
176.782655,-38.89923684,1000,0.44331618,8.266183244
176.792655,-38.89923684,1000,0.44331618,8.266183244
176.802655,-38.89923684,958.496,0.465344166,9.718397685
176.812655,-38.89923684,898.515,0.501049465,12.43711274
176.822655,-38.89923684,925.011,0.484664859,11.13135389
176.832655,-38.89923684,1000,0.44331618,8.266183244
176.842655,-38.89923684,1000,0.44331618,8.266183244
176.852655,-38.89923684,1000,0.44331618,8.266183244
176.862655,-38.89923684,1000,0.44331618,8.266183244
176.872655,-38.89923684,1000,0.44331618,8.266183244
176.882655,-38.89923684,1000,0.44331618,8.266183244
176.892655,-38.89923684,1000,0.44331618,8.266183244
176.902655,-38.89923684,1000,0.44331618,8.266183244
176.912655,-38.89923684,1000,0.44331618,8.266183244
176.922655,-38.89923684,1000,0.44331618,8.266183244
176.932655,-38.89923684,1000,0.44331618,8.266183244
176.942655,-38.89923684,1000,0.44331618,8.266183244
176.952655,-38.89923684,1000,0.44331618,8.266183244
176.962655,-38.89923684,1000,0.44331618,8.266183244
176.972655,-38.89923684,1000,0.44331618,8.266183244
176.982655,-38.89923684,1000,0.44331618,8.266183244
176.992655,-38.89923684,1000,0.44331618,8.266183244
177.002655,-38.89923684,1000,0.44331618,8.266183244
177.012655,-38.89923684,1000,0.44331618,8.266183244
177.022655,-38.89923684,1000,0.44331618,8.266183244
177.032655,-38.89923684,1000,0.44331618,8.266183244
177.042655,-38.89923684,1000,0.44331618,8.266183244
177.052655,-38.89923684,1000,0.44331618,8.266183244
177.062655,-38.89923684,1000,0.44331618,8.266183244
177.072655,-38.89923684,1000,0.44331618,8.266183244
177.082655,-38.89923684,1000,0.44331618,8.266183244
177.092655,-38.89923684,1000,0.44331618,8.266183244
177.102655,-38.89923684,1000,0.44331618,8.266183244
177.112655,-38.89923684,1000,0.44331618,8.266183244
177.122655,-38.89923684,1000,0.44331618,8.266183244
177.132655,-38.89923684,1000,0.44331618,8.266183244
177.142655,-38.89923684,1000,0.44331618,8.266183244
177.152655,-38.89923684,1000,0.44331618,8.266183244
177.162655,-38.89923684,1000,0.44331618,8.266183244
177.172655,-38.89923684,1000,0.44331618,8.266183244
177.182655,-38.89923684,1000,0.44331618,8.266183244
177.192655,-38.89923684,1000,0.44331618,8.266183244
177.202655,-38.89923684,1000,0.44331618,8.266183244
177.212655,-38.89923684,1000,0.44331618,8.266183244
177.222655,-38.89923684,1000,0.44331618,8.266183244
177.232655,-38.89923684,1000,0.44331618,8.266183244
177.242655,-38.89923684,1000,0.44331618,8.266183244
177.252655,-38.89923684,1000,0.44331618,8.266183244
177.262655,-38.89923684,885.917,0.509208858,13.12563351
177.272655,-38.89923684,693.633,0.67369163,33.31550523
177.282655,-38.89923684,734.258,0.63122281,26.84200927
177.292655,-38.89923684,1000,0.44331618,8.266183244
177.302655,-38.89923684,1000,0.44331618,8.266183244
177.312655,-38.89923684,1000,0.44331618,8.266183244
177.322655,-38.89923684,1000,0.44331618,8.266183244
177.332655,-38.89923684,1000,0.44331618,8.266183244
177.342655,-38.89923684,1000,0.44331618,8.266183244
177.352655,-38.89923684,1000,0.44331618,8.266183244
177.362655,-38.89923684,1000,0.44331618,8.266183244
177.372655,-38.89923684,1000,0.44331618,8.266183244
177.382655,-38.89923684,1000,0.44331618,8.266183244
177.392655,-38.89923684,1000,0.44331618,8.266183244
177.402655,-38.89923684,1000,0.44331618,8.266183244
177.412655,-38.89923684,1000,0.44331618,8.266183244
177.422655,-38.89923684,915.619,0.490356408,11.57349973
177.432655,-38.89923684,702.852,0.663592239,31.68873328
177.442655,-38.89923684,467.876,1.057021895,138.8131961
177.452655,-38.89923684,465.208,1.063959789,141.3882966
177.462655,-38.89923684,293.997,1.798578121,318.1293617
177.472655,-38.89923684,323.819,1.610377596,299.3470632
177.482655,-38.89923684,720.249,0.645287741,28.88026421
177.492655,-38.89923684,727.762,0.637672572,27.76396485
177.502655,-38.89923684,643.232,0.734414089,44.30535739
177.512655,-38.89923684,733.893,0.631581967,26.89278634
177.522655,-38.89923684,878.1,0.514398001,13.57709038
177.532655,-38.89923684,981.778,0.452741569,8.867482501
177.542655,-38.89923684,998.715,0.443968771,8.306868088
177.552655,-38.89923684,1000,0.44331618,8.266183244
177.562655,-38.89923684,1000,0.44331618,8.266183244
177.572655,-38.89923684,966.777,0.46078707,9.404404755
177.582655,-38.89923684,896.163,0.502554127,12.56213892
177.592655,-38.89923684,784.165,0.585479178,20.89987072
177.602655,-38.89923684,653.794,0.720857062,41.66746573
177.612655,-38.89923684,736.383,0.629139406,26.54876231
177.622655,-38.89923684,933.404,0.479682521,10.75410929
177.632655,-38.89923684,990.448,0.448210618,8.574741083
177.642655,-38.89923684,1000,0.44331618,8.266183244
177.652655,-38.89923684,1000,0.44331618,8.266183244
177.712655,-38.89923684,1000,0.44331618,8.266183244
177.752655,-38.89923684,1000,0.44331618,8.266183244
177.792655,-38.89923684,1000,0.44331618,8.266183244
176.252655,-38.90923684,829.275,0.549189739,16.88777112
176.262655,-38.90923684,973.369,0.457218832,9.163551061
176.272655,-38.90923684,1000,0.44331618,8.266183244
176.282655,-38.90923684,1000,0.44331618,8.266183244
176.292655,-38.90923684,972.634,0.457614118,9.190017701
176.302655,-38.90923684,892.69,0.50479148,12.74966465
176.312655,-38.90923684,816.058,0.559377158,17.95448175
176.462655,-38.90923684,841.441,0.54011533,15.97546563
176.472655,-38.90923684,1000,0.44331618,8.266183244
176.482655,-38.90923684,1000,0.44331618,8.266183244
176.492655,-38.90923684,1000,0.44331618,8.266183244
176.502655,-38.90923684,1000,0.44331618,8.266183244
176.512655,-38.90923684,1000,0.44331618,8.266183244
176.522655,-38.90923684,1000,0.44331618,8.266183244
176.532655,-38.90923684,1000,0.44331618,8.266183244
176.542655,-38.90923684,1000,0.44331618,8.266183244
176.552655,-38.90923684,1000,0.44331618,8.266183244
176.562655,-38.90923684,1000,0.44331618,8.266183244
176.572655,-38.90923684,1000,0.44331618,8.266183244
176.582655,-38.90923684,978.441,0.454508438,8.983508658
176.592655,-38.90923684,962.763,0.462985509,9.554981532
176.602655,-38.90923684,974.423,0.456653102,9.125765025
176.612655,-38.90923684,1000,0.44331618,8.266183244
176.622655,-38.90923684,1000,0.44331618,8.266183244
176.632655,-38.90923684,1000,0.44331618,8.266183244
176.642655,-38.90923684,1000,0.44331618,8.266183244
176.652655,-38.90923684,1000,0.44331618,8.266183244
176.662655,-38.90923684,1000,0.44331618,8.266183244
176.672655,-38.90923684,1000,0.44331618,8.266183244
176.682655,-38.90923684,1000,0.44331618,8.266183244
176.692655,-38.90923684,1000,0.44331618,8.266183244
176.702655,-38.90923684,1000,0.44331618,8.266183244
176.712655,-38.90923684,1000,0.44331618,8.266183244
176.722655,-38.90923684,1000,0.44331618,8.266183244
176.732655,-38.90923684,1000,0.44331618,8.266183244
176.742655,-38.90923684,1000,0.44331618,8.266183244
176.752655,-38.90923684,1000,0.44331618,8.266183244
176.762655,-38.90923684,1000,0.44331618,8.266183244
176.772655,-38.90923684,1000,0.44331618,8.266183244
176.782655,-38.90923684,1000,0.44331618,8.266183244
176.792655,-38.90923684,1000,0.44331618,8.266183244
176.802655,-38.90923684,989.972,0.44845717,8.590494107
176.812655,-38.90923684,901.16,0.499367416,12.29837837
176.822655,-38.90923684,906.171,0.496209597,12.04084782
176.832655,-38.90923684,1000,0.44331618,8.266183244
176.842655,-38.90923684,1000,0.44331618,8.266183244
176.852655,-38.90923684,1000,0.44331618,8.266183244
176.862655,-38.90923684,1000,0.44331618,8.266183244
176.872655,-38.90923684,1000,0.44331618,8.266183244
176.882655,-38.90923684,1000,0.44331618,8.266183244
176.892655,-38.90923684,1000,0.44331618,8.266183244
176.902655,-38.90923684,1000,0.44331618,8.266183244
176.912655,-38.90923684,1000,0.44331618,8.266183244
176.922655,-38.90923684,1000,0.44331618,8.266183244
176.932655,-38.90923684,1000,0.44331618,8.266183244
176.942655,-38.90923684,1000,0.44331618,8.266183244
176.952655,-38.90923684,1000,0.44331618,8.266183244
176.962655,-38.90923684,1000,0.44331618,8.266183244
176.972655,-38.90923684,1000,0.44331618,8.266183244
176.982655,-38.90923684,1000,0.44331618,8.266183244
176.992655,-38.90923684,998.974,0.443837093,8.298647513
177.002655,-38.90923684,994.062,0.446346948,8.456317588
177.012655,-38.90923684,998.469,0.444093909,8.314685558
177.022655,-38.90923684,992.628,0.447084694,8.503058534
177.032655,-38.90923684,995.588,0.445564374,8.406933176
177.042655,-38.90923684,1000,0.44331618,8.266183244
177.052655,-38.90923684,1000,0.44331618,8.266183244
177.062655,-38.90923684,1000,0.44331618,8.266183244
177.072655,-38.90923684,1000,0.44331618,8.266183244
177.082655,-38.90923684,1000,0.44331618,8.266183244
177.092655,-38.90923684,1000,0.44331618,8.266183244
177.102655,-38.90923684,1000,0.44331618,8.266183244
177.112655,-38.90923684,1000,0.44331618,8.266183244
177.122655,-38.90923684,1000,0.44331618,8.266183244
177.132655,-38.90923684,1000,0.44331618,8.266183244
177.142655,-38.90923684,1000,0.44331618,8.266183244
177.152655,-38.90923684,1000,0.44331618,8.266183244
177.162655,-38.90923684,1000,0.44331618,8.266183244
177.172655,-38.90923684,1000,0.44331618,8.266183244
177.182655,-38.90923684,1000,0.44331618,8.266183244
177.192655,-38.90923684,1000,0.44331618,8.266183244
177.202655,-38.90923684,1000,0.44331618,8.266183244
177.212655,-38.90923684,1000,0.44331618,8.266183244
177.222655,-38.90923684,1000,0.44331618,8.266183244
177.232655,-38.90923684,1000,0.44331618,8.266183244
177.242655,-38.90923684,998.789,0.443931141,8.304518305
177.252655,-38.90923684,987.707,0.449633851,8.665955306
177.262655,-38.90923684,824.598,0.552754666,17.25588609
177.272655,-38.90923684,716.838,0.648801635,29.40559929
177.282655,-38.90923684,814.905,0.560282676,18.05150682
177.292655,-38.90923684,1000,0.44331618,8.266183244
177.302655,-38.90923684,1000,0.44331618,8.266183244
177.312655,-38.90923684,1000,0.44331618,8.266183244
177.322655,-38.90923684,1000,0.44331618,8.266183244
